transaction_id,step,transaction_type,amount,sender_account,sender_old_balance,sender_new_balance,recipient_account,recipient_old_balance,recipient_new_balance,is_suspicious
18252,14,PAYMENT,384932.99,C195175,8127.22,0,M607226,756380.56,756380.56,0
15014,9,PAYMENT,432293.64,C359836,991228.32,558934.68,C934787,0,0,0
18631,8,PAYMENT,114077.94,C550820,597306.94,483229,M160388,306604.5,306604.5,0
21417,8,TRANSFER,21961.87,C721025,127939.64,105977.77,C559467,943516.61,965478.48,0
9116,23,CASH_OUT,143919.14,C244293,418506.17,274587.03,C984654,164508.79,308427.93,0
24132,7,PAYMENT,75106.53,C877480,141747.12,66640.59,M247026,929398.93,929398.93,0
11741,16,PAYMENT,253381.3,C542259,979189.66,725808.36,M815025,498591.98,498591.98,0
9428,8,CASH_OUT,449469.25,C833828,530567.33,81098.08,C443245,229852.18,679321.43,1
136,1,PAYMENT,466998.34,C369861,672406.29,205407.95,M309939,634570.51,634570.51,0
9546,30,PAYMENT,468810.3,C432693,960289.26,491478.96,M813741,634520.7,634520.7,0
18011,22,PAYMENT,238888.94,C200789,519462.09,280573.15,M283367,315146.75,315146.75,0
17541,2,PAYMENT,75389.96,C907963,770450.27,695060.31,M708708,85764.4,85764.4,0
16698,15,PAYMENT,153419.22,C126485,718207.16,564787.94,M945709,327459.97,327459.97,0
19080,6,PAYMENT,339710.86,C120575,111695.71,0,M237652,83227.4,83227.4,0
10227,18,DEPOSIT,43183.29,C753063,470034.29,470034.29,M707668,264731.73,307915.02,0
2585,14,PAYMENT,62493.06,C657845,967116.33,904623.27,M300802,764086.78,764086.78,0
17928,23,TRANSFER,270261.02,C347110,337413.05,67152.03,C842285,270873.35,541134.37,1
8791,23,CASH_OUT,40828.78,C903766,106521.1,65692.32,C676375,708960.5,749789.28,0
22596,12,CASH_OUT,372271.13,C282500,21940.67,0,C437887,578177.27,950448.4,1
3040,26,TRANSFER,265979.92,C205784,448228.72,182248.8,C510785,42469.16,308449.08,1
24170,1,PAYMENT,488593.16,C902595,129844.39,0,M525183,939131.56,939131.56,0
15629,27,PAYMENT,303045.48,C875707,416003.26,112957.78,M266215,770926.43,770926.43,0
3998,13,DEPOSIT,49955.73,C192460,377547.69,377547.69,M331183,334483.09,384438.82,0
12492,24,TRANSFER,299519.34,C446986,444536.74,145017.4,C819113,251475.1,550994.44,1
16442,25,TRANSFER,34772.2,C714081,318898.29,284126.09,C489664,101285.14,136057.34,0
6567,8,PAYMENT,53631.45,C146716,520322.92,466691.47,M806186,616638.08,616638.08,0
12974,26,PAYMENT,221912.43,C899432,448836.26,226923.83,M947910,129484.98,129484.98,0
11360,26,PAYMENT,42268.31,C455289,318775.81,276507.5,M490319,555808.69,555808.69,0
19630,29,CASH_OUT,490372.18,C501174,139825.86,0,C885639,432389.77,922761.95,1
426,6,DEPOSIT,142179.11,C680159,596327.61,596327.61,M291750,534818.16,676997.27,0
20157,15,CASH_OUT,85673.7,C481671,255815.1,170141.4,C698779,246809.7,332483.4,0
5269,6,TRANSFER,227865.54,C355922,504946.99,277081.45,C726444,833542.83,1061408.37,1
10291,17,PAYMENT,321942.62,C467265,546645.39,224702.77,M284881,397014.53,397014.53,0
4694,24,TRANSFER,415550.56,C784303,13173.22,0,C862275,955920.69,1371471.25,1
9403,20,PAYMENT,168784.11,C846937,465358.98,296574.87,M701651,987257.97,987257.97,0
19734,5,PAYMENT,54838.74,C682071,188541.51,133702.77,M508197,349555.42,349555.42,0
6811,10,CASH_OUT,183001.49,C197675,280522.23,97520.74,C395962,112974.64,295976.13,0
2532,24,TRANSFER,470144.65,C553746,38434.91,0,C259098,301151.41,771296.06,1
24187,2,PAYMENT,330186.13,C917839,341796.55,11610.42,M114153,852249.46,852249.46,0
9419,5,TRANSFER,218155.26,C921759,36397.02,0,C258582,9642.6,227797.86,1
22353,11,TRANSFER,446438.16,C971962,246608.64,0,C332334,804940.01,1251378.17,1
22081,11,PAYMENT,299876.27,C838985,646749.67,346873.4,M756368,724396.74,724396.74,0
22341,21,PAYMENT,272405.38,C674662,328572.79,56167.41,M990145,64790.08,64790.08,0
7016,9,TRANSFER,428700.39,C636018,584910.37,156209.98,C633299,29641.11,458341.5,1
13209,18,PAYMENT,150849.35,C203413,353377.17,202527.82,M801742,326122.8,326122.8,0
4112,12,TRANSFER,278653.31,C839585,72367.95,0,C227019,906483.93,1185137.24,1
12543,1,TRANSFER,265716.09,C374732,329808.23,64092.14,C433390,633710.98,899427.07,1
16706,12,TRANSFER,422874.98,C403044,97089.74,0,C157353,373011.19,795886.17,1
11913,24,PAYMENT,194343.48,C924253,538206.25,343862.77,M801637,697447.28,697447.28,0
5361,13,PAYMENT,44143.5,C720141,448709.63,404566.13,M964727,188657,188657,0
21182,27,TRANSFER,364671.25,C331010,903696.6,539025.35,C442998,833232.69,1197903.94,1
12975,18,PAYMENT,433943.76,C650605,243881.57,0,M660464,426275.63,426275.63,0
5236,1,TRANSFER,299465.73,C629818,273809.09,0,C585772,203293.56,502759.29,1
23078,30,DEPOSIT,188507.75,C804722,667476.56,667476.56,M207940,904124.57,1092632.32,0
2198,7,PAYMENT,157017.49,C943590,851246.12,694228.63,M628199,778362.26,778362.26,0
12258,29,DEPOSIT,376945.76,C961804,458882.57,458882.57,M663472,842598.98,1219544.74,0
8701,30,PAYMENT,346055.47,C360916,121733.45,0,M267070,174774.53,174774.53,0
11286,12,PAYMENT,17564.83,C944076,154207.31,136642.48,M324751,658170.49,658170.49,0
654,5,DEPOSIT,463535.29,C140131,692075.09,692075.09,M302565,408234.62,871769.91,0
12954,13,TRANSFER,75731.27,C936062,208486.56,132755.29,C894058,582449.18,658180.45,0
13455,6,PAYMENT,378429.54,C616466,63282.13,0,M308328,776137.5,776137.5,0
7663,10,CASH_OUT,17790.3,C672800,694908.92,677118.62,C543631,354436.59,372226.89,0
3235,24,PAYMENT,491357.67,C718698,27060.65,0,M602873,973401.96,973401.96,0
14851,23,CASH_OUT,355676.64,C964832,132855.41,0,C880220,473431.11,829107.75,1
24816,19,PAYMENT,9999.99,C345512,755769.21,283826.7,M798636,476290.85,476290.85,0
20381,2,TRANSFER,417999.58,C797800,918402.17,500402.59,C173371,60666.13,478665.71,1
19813,28,CASH_OUT,349840.07,C313376,817127.52,467287.45,C224253,449694.76,799534.83,1
8566,13,PAYMENT,213945.44,C544942,186083.98,0,M145874,546662.36,546662.36,0
2100,11,TRANSFER,229536.99,C780175,166791.72,0,C347087,830785.29,1060322.28,1
19245,18,PAYMENT,442830.83,C914973,938331.15,495500.32,M195943,264670.02,264670.02,0
14134,1,TRANSFER,31515.25,C462373,380804.79,349289.54,C753704,526296.41,557811.66,0
16571,3,PAYMENT,157922.14,C589495,210647.75,52725.61,M385843,713922.02,713922.02,0
1276,24,PAYMENT,137570.95,C555173,684138.79,546567.84,M681498,900684.55,900684.55,0
13055,1,CASH_OUT,223121,C639321,607295.14,384174.14,C881382,345739.9,568860.9,1
10243,13,CASH_OUT,333575.84,C627785,23298.78,0,C503102,853360.77,1186936.61,1
4305,25,PAYMENT,376644.72,C714974,193844.93,0,M491477,629826.96,629826.96,0
15099,3,CASH_OUT,362176.95,C480808,131678.93,0,C167723,734408.86,1096585.81,1
12799,27,CASH_OUT,152853.24,C729101,12716.41,0,C824197,866535.86,1019389.1,0
17706,28,PAYMENT,468815.58,C678952,416957.71,0,M335154,721250.75,721250.75,0
2133,28,PAYMENT,337505.79,C611023,66006.34,0,M328538,172731.04,172731.04,0
12970,22,CASH_OUT,466824.08,C174341,506590.73,39766.65,C251214,91260.63,558084.71,1
19747,17,TRANSFER,268167.03,C728863,825135.84,556968.81,C144192,49902.94,318069.97,1
14086,13,PAYMENT,355380.2,C351289,487802.5,132422.3,M308284,851578.81,851578.81,0
20335,11,PAYMENT,425934.84,C370042,157257.67,0,M649760,738694.13,738694.13,0
9055,12,CASH_OUT,417007.29,C641113,857545.88,440538.59,C397960,753540.13,1170547.42,1
15536,22,PAYMENT,471548.33,C927619,991033.65,519485.32,M827299,930746.32,930746.32,0
10288,8,TRANSFER,341413.51,C672176,903104.55,561691.04,C319421,225557.02,566970.53,1
24139,15,TRANSFER,342597.18,C434126,837457.43,494860.25,C891985,972260.77,1314857.95,1
23131,3,CASH_OUT,152731.59,C390878,638199.94,485468.35,C718697,449313.7,602045.29,0
19905,21,TRANSFER,193681.77,C677746,337162.3,143480.53,C257120,188349.34,382031.11,0
8831,14,DEPOSIT,238747.31,C816676,30624.39,30624.39,M269663,192510.74,431258.05,0
4133,14,PAYMENT,471844.53,C149711,235209.93,0,C807217,0,0,0
4623,28,PAYMENT,268088.22,C897815,667969.37,399881.15,M551669,452466.53,452466.53,0
567,10,DEPOSIT,290119.84,C754433,381527.69,381527.69,M475460,337474.7,627594.54,0
23982,6,CASH_OUT,242138.7,C889131,6181.81,0,C692769,0,0,1
8974,8,PAYMENT,201328.2,C632472,35633.37,0,M575783,483439.22,483439.22,0
14903,14,CASH_OUT,100575.28,C735111,902955.82,802380.54,C237759,39556.62,140131.9,0
18553,26,CASH_OUT,421118.16,C971070,76335.23,0,C824323,909581.76,1330699.92,1
5382,9,TRANSFER,61593.77,C344365,328643.81,267050.04,C953363,12678.51,74272.28,0
12426,12,DEPOSIT,65943.66,C766520,978438.24,978438.24,M335698,404625.33,470568.99,0
5459,21,CASH_OUT,254186.73,C150064,871896.1,617709.37,C617188,800855.5,1055042.23,1
21653,8,TRANSFER,323348.23,C861791,380200.1,56851.87,C607065,38123.35,361471.58,1
23060,11,PAYMENT,230674.92,C881710,518572.09,287897.17,M626295,59119.38,59119.38,0
19132,2,TRANSFER,207940.95,C932113,813476.96,605536.01,C235468,795112.59,1003053.54,1
6948,6,PAYMENT,447507.8,C701706,767084.83,319577.03,M106675,766277.86,766277.86,0
15760,12,TRANSFER,461584,C140155,643483.17,181899.17,C739534,807430.94,1269014.94,1
14711,11,PAYMENT,202820.92,C261955,280559.08,77738.16,M161341,425035.5,425035.5,0
10869,11,CASH_OUT,417995.44,C128664,734437.41,316441.97,C650484,846125.99,1264121.43,1
1796,11,CASH_OUT,133038.43,C515890,240448.13,107409.7,C240631,940559.26,1073597.69,0
18004,3,PAYMENT,209441.44,C172937,350308.77,140867.33,M322166,149813.45,149813.45,0
13368,7,PAYMENT,190355.08,C906515,469917.64,279562.56,M393406,302515.15,302515.15,0
1058,19,PAYMENT,106618.04,C613529,574280.96,467662.92,M584737,488535.62,488535.62,0
7688,25,CASH_OUT,131422.96,C297552,606332.63,474909.67,C734565,947458.66,1078881.62,0
2630,22,PAYMENT,297928.34,C253359,778863.81,480935.47,M933793,318339.52,318339.52,0
21760,7,CASH_OUT,403767.38,C480176,159830.96,0,C164420,769957.14,1173724.52,1
14638,13,CASH_OUT,336483.77,C717183,253425.92,0,C617169,146147.64,482631.41,1
4817,28,PAYMENT,424466.62,C101854,594247.15,169780.53,M143904,353703.96,353703.96,0
15345,23,PAYMENT,317876.9,C287749,93741.32,0,M321572,169713.41,169713.41,0
16182,2,DEPOSIT,28532.71,C545545,278748.97,278748.97,M959464,972189.13,1000721.84,0
22047,25,TRANSFER,456041.08,C535065,635656.4,179615.32,C193502,987165.54,1443206.62,1
20566,13,TRANSFER,63247.65,C109669,143378.65,80131,C662774,81205.3,144452.95,0
14806,20,DEPOSIT,451053.44,C124884,901474.66,901474.66,M333556,208011.21,659064.65,0
446,3,CASH_OUT,376261.81,C357471,897338.97,521077.16,C309691,429210.78,805472.59,1
21233,8,PAYMENT,179925.7,C556365,738539.63,558613.93,M417606,70839.5,70839.5,0
8914,10,CASH_OUT,137753.31,C670742,766692.04,628938.73,C382065,59209.69,196963,0
4801,28,CASH_OUT,1651.43,C633807,809476.35,807824.92,C527232,569540.36,571191.79,0
2544,2,TRANSFER,2147.52,C635286,258204.39,256056.87,C657089,349584.65,351732.17,0
4624,24,CASH_OUT,82652.85,C970627,843796.57,761143.72,C593438,390037.65,472690.5,0
22493,6,PAYMENT,325578.58,C119400,80950.51,0,M223570,910727.83,910727.83,0
20759,12,DEPOSIT,69885.53,C229443,92686.78,92686.78,M202937,953389.83,1023275.36,0
18386,5,PAYMENT,61486.79,C996789,494304.69,432817.9,M386663,748212.45,748212.45,0
8613,25,DEPOSIT,445040.31,C577195,167223.6,167223.6,M931030,898126.92,1343167.23,0
285,1,CASH_OUT,49020.74,C332842,996079.13,947058.39,C184946,61666.21,110686.95,0
999,10,CASH_OUT,429853.35,C611606,981554.44,551701.09,C454832,404832.2,834685.55,1
21615,22,PAYMENT,158918.97,C451355,994154.79,835235.82,M136900,214618.09,214618.09,0
5021,28,CASH_OUT,133442.16,C540635,171341.91,37899.75,C981277,392918.06,526360.22,0
22531,24,PAYMENT,248453.11,C543718,696335.39,447882.28,M518877,110482.37,110482.37,0
9852,8,PAYMENT,97393.08,C485763,562919.57,465526.49,M115551,158126.27,158126.27,0
7362,16,PAYMENT,481436.33,C439995,176149.44,0,M816536,995663.3,995663.3,0
17622,27,CASH_OUT,68925.59,C908962,188584.33,119658.74,C569733,421283.23,490208.82,0
18967,7,PAYMENT,315556.35,C886094,303734.87,0,M489542,509057.16,509057.16,0
22837,22,TRANSFER,380971.23,C281898,263411.7,0,C238051,799383.37,1180354.6,1
4769,3,PAYMENT,279204.76,C694362,510070.54,230865.78,M802090,567750.57,567750.57,0
4282,2,PAYMENT,147953.87,C428537,974819.74,826865.87,M361549,489883.34,489883.34,0
7200,27,CASH_OUT,479028.3,C924476,639322.19,160293.89,C480625,256666.74,735695.04,1
20902,21,TRANSFER,385967.58,C232658,207932.47,0,C626112,165929.94,551897.52,1
4534,20,PAYMENT,66807.44,C412855,99310.96,32503.52,M804461,67844.49,67844.49,0
22873,23,PAYMENT,296114.95,C280247,873579.06,577464.11,M188004,592776.74,592776.74,0
13356,23,CASH_OUT,338460.4,C402667,643261.97,304801.57,C596545,24796.04,363256.44,1
7531,23,PAYMENT,89981.99,C329681,874836.08,784854.09,M223736,898087.23,898087.23,0
12086,30,PAYMENT,59634.22,C716147,975168.46,915534.24,M909383,71903.72,71903.72,0
7041,20,PAYMENT,189619.46,C802257,788336.66,598717.2,M279264,173535.4,173535.4,0
15864,1,TRANSFER,395406.77,C935843,303496.49,0,C309807,870099.72,1265506.49,1
3662,23,PAYMENT,43681.81,C986040,172092.67,128410.86,M176840,155967.12,155967.12,0
23445,3,CASH_OUT,422514.1,C735735,149848.24,0,C372569,882391.55,1304905.65,1
8353,22,CASH_OUT,255164.23,C194306,435841.12,180676.89,C153930,397444.89,652609.12,1
5427,19,CASH_OUT,54669.33,C604926,76287.04,21617.71,C396989,682401.91,737071.24,0
2380,18,TRANSFER,237379.75,C113825,28873.65,0,C434591,384864.7,622244.45,1
24155,8,TRANSFER,434014.31,C533933,502919.6,68905.29,C408723,911418.75,1345433.06,1
24907,6,CASH_OUT,311167.99,C670724,715904.15,404736.16,C590492,0,0,1
683,11,TRANSFER,358510.35,C982230,70161.94,0,C521350,557311.97,915822.32,1
112,30,PAYMENT,123237.47,C663057,184945.34,61707.87,M532636,557948.74,557948.74,0
22902,22,CASH_OUT,493464.36,C991464,971581.24,478116.88,C964850,609217.06,1102681.42,1
8343,12,TRANSFER,103459.29,C248479,219106.07,115646.78,C770319,40799.55,144258.84,0
7325,12,TRANSFER,6485.23,C728944,722030.35,715545.12,C347197,709646.39,716131.62,0
20313,15,TRANSFER,330408.35,C845584,690404.06,359995.71,C244844,762938.34,1093346.69,1
14657,23,TRANSFER,454133.41,C572533,962279.66,508146.25,C653751,51147.72,505281.13,1
3412,22,PAYMENT,72657.22,C459075,261859.62,189202.4,M886441,775417.24,775417.24,0
3978,11,PAYMENT,30924.74,C604291,159742.16,128817.42,M659979,645389.89,645389.89,0
17532,27,CASH_OUT,106070.41,C256863,699008.64,592938.23,C590492,0,0,1
20991,23,TRANSFER,20356.02,C181028,690773.27,670417.25,C952551,557353.47,577709.49,0
7394,24,PAYMENT,117733.09,C192221,212754.66,95021.57,M682884,470464.76,470464.76,0
22264,15,DEPOSIT,335015.72,C485518,413645.57,413645.57,M443238,561761.45,896777.17,0
24154,27,PAYMENT,143829.09,C866727,397764.95,253935.86,M221501,938145.67,938145.67,0
9241,4,CASH_OUT,213904.03,C214338,756061.11,542157.08,C286491,328480.15,542384.18,1
22766,30,PAYMENT,47406.16,C552022,614639.11,567232.95,M269532,493436.29,493436.29,0
4316,24,PAYMENT,403801.81,C730935,473232.03,69430.22,M745913,286316.29,286316.29,0
12657,20,PAYMENT,135594.81,C738427,618661.85,483067.04,M296669,609840.97,609840.97,0
11298,13,TRANSFER,33307.68,C493690,554135.22,520827.54,C700310,0,0,1
14178,14,CASH_OUT,246713.07,C120579,325049.26,78336.19,C270688,372944.05,619657.12,1
10343,10,CASH_OUT,49525.4,C390273,281037.17,231511.77,C337646,900158.99,949684.39,0
2662,23,PAYMENT,462346.22,C356152,552743.5,90397.28,M312511,274579.41,274579.41,0
18040,12,PAYMENT,348063.31,C896668,977546.19,629482.88,M133969,83244.71,83244.71,0
5703,13,CASH_OUT,310414.68,C337902,605698.25,295283.57,C564345,70902.94,381317.62,1
22939,9,PAYMENT,72554.18,C948813,917199.63,844645.45,M548276,83824.51,83824.51,0
7021,19,PAYMENT,240692.51,C745574,771586.61,530894.1,M736796,889805.91,889805.91,0
18796,23,PAYMENT,365158.04,C388984,34871.9,0,M993103,628506.86,628506.86,0
9939,27,CASH_OUT,233838.24,C668680,493448.88,259610.64,C514905,71261,305099.24,1
3789,4,PAYMENT,374924.85,C856833,63228.93,0,M699525,245993.13,245993.13,0
10449,19,PAYMENT,478088.99,C470770,877857.42,399768.43,M112011,612908.88,612908.88,0
15710,20,PAYMENT,397227.12,C795409,669499.39,272272.27,M311648,218867.63,218867.63,0
9673,9,DEPOSIT,241150.45,C702202,579353.1,579353.1,M363276,800092.87,1041243.32,0
6260,4,TRANSFER,383045.02,C257944,749380.66,366335.64,C523754,689500.24,1072545.26,1
9748,7,PAYMENT,472181.36,C664068,566381.35,94199.99,M930089,69659.62,69659.62,0
7600,11,PAYMENT,16327.02,C773963,771372.25,755045.23,M341337,973362.05,973362.05,0
18764,22,TRANSFER,123712.53,C750608,537773.05,414060.52,C167680,529614.91,653327.44,0
18338,19,CASH_OUT,471988.57,C536955,239304.04,0,C602028,338882.08,810870.65,1
5943,6,PAYMENT,108427.29,C201310,22671.33,0,M458260,399602.34,399602.34,0
9910,14,DEPOSIT,322675.67,C596680,193838.19,193838.19,M575396,541263.88,863939.55,0
13053,26,PAYMENT,438927.5,C135972,493527.75,54600.25,M997972,686700.32,686700.32,0
19619,2,DEPOSIT,241886.49,C134354,415295.74,415295.74,M635607,748264.71,990151.2,0
649,26,CASH_OUT,184686.34,C582640,126052.61,0,C132481,576910.91,761597.25,0
15500,23,PAYMENT,220595.63,C335534,405247.33,184651.7,M371329,265311.37,265311.37,0
7335,9,PAYMENT,203903.37,C813839,260488.05,56584.68,C842711,251322.26,251322.26,0
19774,1,DEPOSIT,302007.75,C390963,363337.88,363337.88,M799173,788642.46,1090650.21,0
21581,20,PAYMENT,36245.57,C249382,680262.78,644017.21,M505041,77789.35,77789.35,0
6221,13,TRANSFER,90731.57,C229524,314245.5,223513.93,C339298,929204.98,1019936.55,0
17792,5,CASH_OUT,1907.58,C318636,913943.93,912036.35,C607819,297391.39,299298.97,0
21861,1,CASH_OUT,460594.57,C494879,51710.19,0,C619916,234349.19,694943.76,1
22543,1,DEPOSIT,111465.89,C455001,829277.56,829277.56,M298522,563671.84,675137.73,0
18838,28,PAYMENT,55082.87,C388210,674199.06,619116.19,M158974,395027.57,395027.57,0
3652,30,PAYMENT,130697.8,C207753,584139.93,453442.13,M492426,455588.84,455588.84,0
7412,2,TRANSFER,98823.03,C425360,367049.67,268226.64,C289665,948098.23,1046921.26,0
3685,27,PAYMENT,345318.33,C729816,477080.63,131762.3,M425336,689007.51,689007.51,0
18810,12,PAYMENT,345983.29,C851518,369623.52,23640.23,M260670,646607.83,646607.83,0
18670,28,PAYMENT,26461.69,C904895,565273.42,538811.73,M980317,56655.74,56655.74,0
2482,13,CASH_OUT,436366.51,C468241,253427.96,0,C953605,95218.08,531584.59,1
16678,10,TRANSFER,84694.19,C679140,257904.11,173209.92,C829266,644457.16,729151.35,0
19672,5,TRANSFER,477164.42,C748301,149462.4,0,C880404,1245.98,478410.4,1
6904,12,CASH_OUT,446725.13,C829757,367530.91,0,C220005,374671.4,821396.53,1
20162,10,TRANSFER,204793.86,C126789,419906.7,215112.84,C774832,997896.4,1202690.26,1
12251,15,PAYMENT,343895.38,C413610,457187.42,113292.04,M318117,715530.39,715530.39,0
7533,13,TRANSFER,44711.59,C250883,922256.75,877545.16,C738336,799653.27,844364.86,0
11889,15,CASH_OUT,4005.69,C405701,116223.66,112217.97,C733659,590769.55,594775.24,0
9048,10,PAYMENT,42318.35,C286448,507008.73,464690.38,M542246,258224.28,258224.28,0
23012,21,TRANSFER,153491.63,C336522,490637.79,337146.16,C208014,561739.26,715230.89,0
11845,16,TRANSFER,231736.55,C180089,228227.67,0,C666527,829854.64,1061591.19,1
1603,17,TRANSFER,47778.87,C762104,571028.39,523249.52,C712597,846767.2,894546.07,0
16832,27,PAYMENT,462594.16,C159301,483238.75,20644.59,M679261,227839.18,227839.18,0
12908,19,PAYMENT,269018.02,C271037,169383.47,0,M380443,856932.42,856932.42,0
3476,14,PAYMENT,67359.03,C538590,383034.96,315675.93,M289744,101213.74,101213.74,0
13295,2,PAYMENT,405208.52,C310495,409208.33,3999.81,M196009,510886.59,510886.59,0
22466,5,PAYMENT,407294.67,C863949,247147.79,0,M547044,397349.92,397349.92,0
17672,4,PAYMENT,94781.24,C466645,748897.22,654115.98,M328036,702133.42,702133.42,0
20073,7,TRANSFER,350753.27,C404444,425188.64,74435.37,C573796,736946.93,1087700.2,1
24322,12,TRANSFER,486272.07,C626856,849925.23,363653.16,C228173,495179.48,981451.55,1
7122,27,DEPOSIT,200319.33,C431575,663929.49,663929.49,M650210,453446.46,653765.79,0
18283,8,TRANSFER,362532.11,C715636,600831.31,238299.2,C320865,152621.76,515153.87,1
23314,10,PAYMENT,481142.05,C576356,568498.75,87356.7,M375044,848026.61,848026.61,0
24110,10,CASH_OUT,444999.97,C648290,462499.51,17499.54,C662333,650519.69,1095519.66,1
12285,7,TRANSFER,204600.51,C321716,49165.71,0,C981291,603072.28,807672.79,1
22328,1,DEPOSIT,237036.11,C127976,850916.46,850916.46,M446816,35005.48,272041.59,0
7069,15,CASH_OUT,326742.57,C936177,566860.53,240117.96,C822966,312034.76,638777.33,1
18868,29,CASH_OUT,16381.67,C271923,445221.36,428839.69,C577847,916139.87,932521.54,0
21913,17,DEPOSIT,346525,C563503,38224.54,38224.54,M424046,916669.58,1263194.58,0
11577,21,CASH_OUT,467564.17,C423425,335951.05,0,C913043,306228.25,773792.42,1
22123,21,CASH_OUT,178063.57,C730151,297481.51,119417.94,C294376,711897.63,889961.2,0
